lat,long,plot_id,month,year,great_huki_year,assess_date,removal,non-removal,av,as,gs,o,bp,cr,caul,ce,chon,cm,dc,da,ds,dict,gc,gp,gr,hal,hh,hyd,hyp,lc,lyng,lau,neo,pad,spy,uf,rock,sand,sand_depth_mean
21.28185,157.71997,P0837,4,2025,,2025-04-22,ae,,0,5,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,30,30,
21.28194,157.71949,P0838,4,2025,,2025-04-22,ae,,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,80,
21.28194,157.71959,P0839,4,2025,,2025-04-22,ae,,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,90,
21.28194,157.71968,P0840,4,2025,,2025-04-22,ae,,0,60,10,0,0,0,5,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,30,10,
21.28194,157.71978,P0841,4,2025,,2025-04-22,ae,,0,70,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,25,5,
21.28194,157.71988,P0842,4,2025,,2025-04-22,ae,,0,30,10,0,0,0,0,0,0,0,0,25,5,0,0,0,0,10,0,0,5,0,5,0,0,30,0,0,45,15,
21.28194,157.71997,P0843,4,2025,,2025-04-22,ae,,30,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,25,35,
21.28194,-157.73263,P0417,4,2025,,2025-04-22,h,,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10,0,0,60,
21.28203,157.71949,P0844,4,2025,,2025-04-22,ae,,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,70,
21.28203,157.71968,P0846,4,2025,,2025-04-22,ae,,1,3,4,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,5,0,0,1,3,0,10,70,
21.28203,157.71978,P0847,4,2025,,2025-04-22,ae,,0,60,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,40,0,30,10,
21.28203,157.71988,P0848,4,2025,,2025-04-22,ae,,1,9,1,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,3,1,0,1,6,0,15,65,
21.28203,157.71997,P0849,4,2025,,2025-04-22,ae,,10,30,0,0,0,0,0,0,0,0,0,20,5,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,25,25,
21.28212,157.71949,P0850,4,2025,,2025-04-22,ae,,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,10,80,
21.28212,157.71959,P0851,4,2025,,2025-04-22,ae,,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,10,50,
21.28212,157.71968,P0852,4,2025,,2025-04-22,ae,,3,6,6,0,0,0,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,1,5,0,10,65,
21.28212,157.71978,P0853,4,2025,,2025-04-22,ae,,0,40,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,45,10,
21.282121,157.71988,P0854,4,2025,,2025-04-22,ae,,1,10,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,8,0,5,70,
21.28212,157.71997,P0855,4,2025,,2025-04-22,ae,,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,30,30,
21.28221,157.71949,P0856,4,2025,,2025-04-22,ae,,2,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,5,80,
21.28221,157.71959,P0857,4,2025,,2025-04-22,ae,,0,10,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,50,
21.28221,157.71968,P0858,4,2025,,2025-04-22,ae,,0,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,1,2,0,10,65,
21.28221,157.71978,P0859,4,2025,,2025-04-22,ae,,0,30,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,40,10,
21.28221,157.71988,P0860,4,2025,,2025-04-22,ae,,3,8,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,0,1,5,0,10,70,
21.28221,157.71997,P0861,4,2025,,2025-04-22,ae,,0,10,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,5,0,0,0,0,5,10,0,10,60,
21.2832,-157.71997,P0862,4,2025,,2025-04-22,h,,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,5,85,
21.2832,-157.72007,P0863,4,2025,,2025-04-22,h,,0,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50,
21.28329,157.71968,P0864,4,2025,,2025-04-16,AE,,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,8,2,
21.28329,157.71978,P0865,4,2025,,2025-04-16,H,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,12,3,
21.28329,-157.71978,P0018,7,2025,,2025-07-26,h,,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,
21.28329,-157.71988,P0022,7,2025,,2025-07-26,h,,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,25,25,
21.2839,-157.71997,P0866,4,2025,,2025-04-16,h,,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,0,40,
21.28329,-157.71997,P0115,4,2025,,2025-04-16,h,,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,60,
21.28329,-157.72017,P0867,4,2025,,2025-04-16,ae,,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,30,30,
21.28347,-157.7193,P0869,4,2025,,2025-04-16,a,,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,80,
21.28347,-157.71978,P0069,8,2025,,2025-08-27,h,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,30,0,30,20,
21.28347,-157.71988,P0871,8,2025,,2025-08-27,h,,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,30,0,20,20,
21.28347,-157.72017,P0872,4,2025,,2025-04-16,ae,,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,90,
21.28356,-157.71978,P0070,4,2025,,2025-04-14,h,,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,20,10,
21.28356,-157.71997,P0314,2,2025,,2025-02-13,h,,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,10,
21.28356,-157.72007,P0315,2,2025,,2025-02-13,h,,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,10,
21.28365,-157.71959,P0878,8,2025,,2025-08-27,h,,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,15,15,
21.28365,-157.71997,P0879,2,2025,,2025-02-13,h,,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,20,
21.28374,-157.7191,P0352,2,2025,,2025-02-13,h,,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,30,
21.28374,-157.71978,P0021,3,2025,,2025-03-12,h,,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,25,25,
21.28374,-157.71997,P0883,2,2025,,2025-02-13,h,,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,
21.28374,-157.72036,P0884,2,2025,,2025-02-13,h,,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,
21.28383,-157.71939,P0886,8,2025,,2025-08-27,a,,0,0,40,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,30,30,
21.28383,-157.71988,P0383,4,2025,,2025-04-15,e,,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,36,16,1
21.28392,-157.7191,P0354,4,2025,,2025-04-04,h,,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,25,
21.28392,-157.71939,P0273,8,2025,,2025-08-27,h,,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,0,20,20,
21.28392,-157.71959,P0122,4,2025,,2025-04-14,h,,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,30,10,
157.78392,-157.71968,P0118,4,2025,,2025-04-14,h,,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,25,5,
21.28392,-157.72007,P0894,4,2025,,2025-04-04,h,,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,25,25,
21.28401,-157.7191,P0154,4,2025,,2025-04-04,h,,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,20,10,
21.28401,-157.71939,P0274,8,2025,,2025-08-27,h,,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,30,0,15,15,
21.28401,-157.71968,P0233,3,2025,,2025-03-12,h,,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,25,25,
21.28401,157.71978,P0896,3,2025,,2025-03-12,h,,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,20,20,
21.2841,-157.71968,P0906,3,2025,,2025-03-12,e,,0,20,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,20,40,
21.2841,-157.71978,P0322,3,2025,,2025-03-12,h,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,30,30,
21.28167,-157.73041,P0090,3,2025,,2025-03-01,h,,0,15,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,16,
21.28131,-157.72964,P0058,3,2025,,2025-03-01,h,,0,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,
21.2814,-157.72964,P0059,3,2025,,2025-03-01,h,,0,10,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,
21.28104,-157.72896,P0072,4,2025,,2025-04-04,h,,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,15,15,
21.28113,-157.72925,P0084,3,2025,2010,2025-03-17,h,,0,55,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,30,0,15,20,
21.28122,-157.72925,P0121,3,2025,,2025-03-17,h,,0,60,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,50,0,10,15,
21.28131,-157.72925,P0031,3,2025,,2025-03-19,h,,0,98,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,70,0,0,2,
21.28149,-157.72944,P0063,3,2025,,2025-03-03,h,,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,2,20,0,30,30,
21.28392,-157.71959,P0122,3,2025,,2025-03-03,h,,0,45,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,30,0,20,35,
21.2814,-157.72983,P0127,3,2025,2010,2025-03-03,h,,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,10,40,
21.28167,-157.73147,P0196,5,2025,,2025-05-24,h,,0,10,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,40,10,
21.28158,-157.73021,P0198,5,2025,2010,2025-05-10,h,,0,5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,50,
21.2814,-157.72935,P0185,6,2025,,2025-06-10,h,,0,50,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,30,20,0,30,10,
21.28158,-157.72954,P0169,6,2025,,2025-06-08,h,,0,20,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,40,10,
21.2796,-157.72268,P0423,1,2025,,2025-01-29,e,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21.27996,-157.72693,P0450,1,2025,,2025-01-30,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,10,0,0,0,20,0,0,70,
21.28005,-157.72712,P0457,5,2025,,2025-05-10,,,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,
21.28032,-157.73166,P0497,6,2025,,2025-06-09,e,,2,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,10,0,0,0,0,0,35,40,
21.28059,-157.73002,P0565,3,2025,2011,2025-03-01,a,,5,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,50,20,
21.28068,-157.73002,P0212,5,2025,2011,2025-05-23,h,,0,30,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,20,30,
21.28068,-157.73012,P0605,6,2025,2011,2025-06-10,h,,0,40,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,30,20,
21.28068,-157.73089,P0609,7,2025,2010,2025-07-25,a,,1,43,0,0,0,0,5,0,1,0,3,6,0,0,0,0,0,2,0,0,0,0,51,0,0,2,0,0,43,8,1.666666667
21.28077,-157.72973,P0340,6,2025,2010,2025-06-08,h,,0,35,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,25,25,
21.28086,-157.72964,P0666,4,2025,2010,2025-04-23,h,,0,35,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,45,
21.28086,-157.73021,P0669,8,2025,2011,2025-08-23,h,,0,25,0,0,0,0,11,0,0,0,2,1,0,1,0,0,0,1,0,0,0,0,28,0,0,2,1,0,40,11,1.2
21.28095,-157.72896,P0177,6,2025,,2025-06-07,h,,0,35,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,5,0,0,2,20,0,30,30,
21.28095,-157.72906,P0269,6,2025,,2025-06-07,h,,0,20,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,15,0,0,0,10,0,15,60,
21.28095,-157.72935,P0051,4,2025,2010,2025-04-23,h,,0,40,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,8,0,0,0,0,0,0,0,8,0,0,30,50,
21.28095,-157.73099,P0343,6,2025,2011,2025-06-27,h,,3,16,0,0,0,0,14,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,1,16,0,48,59,2.105263158
21.28104,-157.72915,P0113,4,2025,2010,2025-04-23,h,,0,40,10,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,20,40,
21.28104,-157.72925,P0724,4,2025,,2025-04-23,ae,,0,40,10,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,50,
21.28104,-157.72935,P0052,4,2025,2010,2025-04-23,h,,0,40,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,10,40,
21.28113,-157.72857,P0131,4,2025,,2025-04-23,h,,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,20,60,
21.28113,-157.72906,P0120,3,2025,,2025-03-15,h,,0,25,25,0,0,0,8,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,5,25,
21.28113,-157.72954,P0746,6,2025,2010,2025-06-08,e,,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,20,0,20,30,
21.28122,-157.72954,P0294,6,2025,,2025-06-08,h,,0,25,25,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,35,15,
21.28122,-157.73147,P0188,5,2025,2010,2025-05-10,h,,0,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,5,
21.28122,-157.73157,P0189,5,2025,2010,2025-05-10,h,,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,
21.28131,-157.72896,P0235,3,2025,,2025-03-15,h,,0,5,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,20,
21.28131,-157.72915,P0083,3,2025,,2025-03-01,h,,0,45,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,25,25,
21.28131,-157.72954,P0056,6,2025,,2025-06-08,h,,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,40,10,
21.28131,-157.73021,P0787,4,2025,2011,2025-04-23,h,,0,40,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,40,
21.28131,-157.7306,P0114,4,2025,2010,2025-04-23,h,,0,15,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,0,10,50,
21.28131,-157.73079,P0311,3,2025,2011,2025-03-25,h,,3,5,5,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,40,40,
21.28131,-157.73099,P0789,2,2025,,2025-02-18,h,,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,10,40,
21.28131,-157.73147,P0165,5,2025,,2025-05-10,h,,0,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,40,
21.28131,-157.73157,P0029,5,2025,2010,2025-05-10,h,,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,50,
21.2814,-157.72964,P0059,5,2025,,2025-05-24,h,,0,10,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,10,0,40,10,
21.2814,-157.7307,P0035,4,2025,2011,2025-04-23,h,,0,20,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,40,20,
21.2814,-157.73089,P0250,2,2025,2011,2025-02-18,h,,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,20,40,
21.2814,-157.73147,P0256,5,2025,2010,2025-05-10,h,,3,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,
21.2814,-157.73157,P0257,5,2025,2010,2025-05-10,h,,0,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,60,
21.28149,-157.72944,P0063,6,2025,,2025-06-08,h,,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,15,50,
21.28149,-157.73041,P0806,7,2025,2010,2025-07-11,h,,0,6,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,23,1.555555556
21.28149,-157.7305,P0015,4,2025,2010,2025-04-23,h,,0,3,40,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,30,
21.28158,-157.73031,P0223,3,2025,2010,2025-03-01,h,,0,15,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,10,60,
21.28158,-157.73099,P0136,6,2025,,2025-06-27,h,,0,2,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,44,105,2.387096774
21.28158,-157.73147,P0133,3,2025,,2025-03-19,h,,0,18,10,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,50,20,
21.28167,-157.73147,P0196,8,2025,,2025-08-23,h,,0,25,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,0,0,13,0,39,3,2
21.28167,-157.73157,P0197,8,2025,,2025-08-23,h,,0,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,75,28,3.666666667
21.28374,-157.7191,P0352,3,2025,,2025-03-12,h,,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,30,20,
21.28374,-157.72036,P0884,3,2025,,2025-03-12,h,,0,3,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,15,0,25,25,
21.28383,-157.71959,P0260,4,2025,,2025-04-16,h,,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,5,35,
21.28032,-157.73157,P0496,6,2025,,2025-06-13,e,,0,11,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,59,22,1.863636364
21.2805,-157.72944,P0531,3,2025,2010,2025-03-17,e,,0,40,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,0,15,35,
21.2805,-157.72993,P0535,5,2025,,2025-05-24,h,,0,30,15,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,30,30,
21.28068,-157.72799,P0592,3,2025,,2025-03-17,h,,0,25,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,30,20,
21.28068,-157.72809,P0593,3,2025,,2025-03-17,e,,0,20,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,15,0,30,30,
21.28068,-157.72838,P0305,3,2025,2010,2025-03-17,h,,0,30,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,0,30,30,
21.28068,-157.72954,P0602,5,2025,2010,2025-05-24,h,,0,40,0,0,0,0,10,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,5,0,0,42,0,0,25,25,
21.28077,-157.72809,P0628,3,2025,,2025-03-17,e,,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,0,20,20,
21.28077,-157.72993,P0238,5,2025,,2025-05-23,h,,0,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,35,5,
21.28086,-157.72857,P0662,3,2025,,2025-03-17,h,,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,25,0,30,30,
21.28095,-157.73166,P0708,6,2025,,2025-06-26,e,,3,47,2,0,0,0,33,0,5,0,2,4,4,0,0,0,0,23,0,0,3,0,68,2,0,0,1,0,20,3,2
21.28104,-157.72954,P0339,3,2025,2010,2025-03-03,h,,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,15,0,10,10,
21.28104,-157.73137,P0277,8,2025,,2025-08-09,h,,1,32,0,0,0,0,15,0,1,0,3,3,1,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,45,1,1
21.28104,-157.73157,P0735,8,2025,,2025-08-09,e,,0,29,11,0,0,0,16,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,17,0,0,0,9,0,26,26,2.115384615
21.28104,-157.73166,P0736,8,2025,,2025-08-09,e,,1,27,3,0,0,0,2,0,0,0,0,0,3,0,0,0,0,2,0,0,2,0,34,1,0,0,0,0,54,12,2.5
21.28113,-157.72964,P0747,3,2025,2010,2025-03-03,h,,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,0,40,40,
21.28122,-157.73166,P0780,7,2025,,2025-07-25,e,,1,4,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,57,33,2.757575758
21.28122,-157.73176,P0781,7,2025,,2025-07-25,e,,2,43,11,0,0,0,36,0,10,0,0,4,4,0,0,0,0,1,0,0,0,0,62,0,0,0,6,0,13,22,2.772727273
21.28131,-157.7305,P0225,5,2025,2010,2025-05-10,h,,0,25,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,50,
21.28131,-157.73108,P0110,6,2025,2010,2025-06-27,h,,0,38,28,0,0,0,20,0,5,0,0,4,1,0,0,0,0,0,0,0,3,0,5,0,0,0,33,0,8,40,3.1
21.28131,-157.73128,P0162,8,2025,,2025-08-23,h,,1,25,6,0,0,0,24,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,45,1,0,0,5,0,54,2,3
21.28131,-157.73137,P0164,8,2025,,2025-08-09,h,,39,7,0,0,0,0,17,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,23,3,0,0,19,0,28,5,1.8
21.28131,-157.73176,P0790,8,2025,,2025-08-23,e,,0,46,7,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,4,0,0,6,0,24,4,1.5
21.28131,-157.73186,P0791,8,2025,,2025-08-23,e,,1,30,13,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,45,1,0,0,3,0,31,0,
21.2814,-157.7307,P0035,5,2025,2011,2025-05-10,h,,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,40,
21.2814,-157.73108,P0363,6,2025,2010,2025-06-27,h,,0,10,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,10,0,11,34,2.588235294
